Wavenumber,Y1-1,Y1-2,Y1-3,Y2-1,Y2-2,Y2-3,Y3-1,Y3-2,Y3-3,Y4-1,Y4-2,Y4-3,Y5-1,Y5-2,Y5-3,Y6-1,Y6-2,Y6-3,Y7-1,Y7-2,Y7-3,Y8-1,Y8-2,Y8-3,Y9-1,Y9-2,Y9-3,DJ2-1,DJ2-2,DJ2-3,DJ3-1,DJ3-2,DJ3-3,DJ4-1,DJ4-2,DJ4-3,DJ5-1,DJ5-2,DJ5-3,DJ7-1,DJ7-2,DJ7-3,DJ8-1,DJ8-2,DJ8-3,DJ11-1,DJ11-2,DJ11-3,DJ14-1,DJ14-2,DJ14-3,DJ16-1,DJ16-2,DJ16-3,DJ17-1,DJ17-2,DJ17-3,DJ17W-1,DJ17W-2,DJ17W-3,DJ18-1,DJ18-2,DJ18-3,DJ18W-1,DJ18W-2,DJ18W-3,DJ20-1,DJ20-2,DJ20-3,DJ21-1,DJ21-2,DJ21-3,DJ22-1,DJ22-2,DJ22-3,DJ24-1,DJ24-2,DJ24-3,DJ26-1,DJ26-2,DJ26-3
750.30942,97.31795,97.29583,97.34035,97.76135,97.6166,97.62444,98.13801,98.30887,98.06879,98.09594,98.06679,97.99762,99.6405,99.45309,99.3564,100.43844,100.26396,100.28128,100.41027,100.47169,100.44007,100.01863,99.99725,99.89569,100.23596,100.38995,100.66197,98.31257,98.55697,98.55039,97.74401,97.47444,97.3691,98.72904,98.63426,98.98902,98.56215,98.6257,98.85306,99.86277,99.88437,99.68846,98.04827,98.3408,98.55616,99.41262,99.31052,99.31941,97.80063,97.85965,98.10087,97.71928,97.65661,97.70261,98.32097,98.33746,98.58529,99.21133,99.36534,99.34595,99.45525,99.2554,99.24176,99.866,100.20631,100.50984,97.60166,97.82814,98.33475,98.03428,98.01048,97.90704,98.70481,99.06507,98.75727,99.48134,99.07794,98.7482,97.54139,97.73269,97.4832
752.23824,97.33572,97.27494,97.26299,97.83395,97.53674,97.59837,98.1577,98.2445,98.03411,98.00277,97.95603,98.04658,99.59992,99.4023,99.41951,100.30829,100.31178,100.40727,100.47106,100.58637,100.60287,100.14537,100.01629,100.03699,100.31147,100.45353,100.57844,98.43673,98.61663,98.57888,97.78374,97.56914,97.48295,98.74771,98.77885,99.04813,98.75732,98.74815,98.87859,99.93422,99.83771,99.90132,98.11607,98.4097,98.72003,99.54432,99.35421,99.49079,97.83833,97.95766,98.13322,97.8223,97.72084,97.72149,98.51575,98.37025,98.67091,99.28894,99.47256,99.4323,99.49247,99.24341,99.24153,99.95639,100.22678,100.51673,97.6358,97.89213,98.38289,97.86292,98.04763,98.06234,98.76233,99.14892,98.69091,99.59734,99.09645,98.81197,97.55267,97.7681,97.41145
754.16706,97.28142,97.28372,97.21772,97.73563,97.40953,97.55818,98.17992,98.16323,98.00384,98.02231,97.89315,98.0077,99.71286,99.36549,99.40169,100.2945,100.35002,100.39794,100.43245,100.60609,100.58489,100.09145,99.99043,100.20768,100.17952,100.599,100.52964,98.53379,98.76303,98.64337,97.81782,97.67547,97.48009,98.68385,98.7968,99.13828,98.86205,98.81025,98.74454,99.91944,99.95264,99.88952,98.1439,98.39576,98.76163,99.60773,99.39303,99.5759,97.87831,98.06053,98.15501,97.86979,97.64294,97.62901,98.57535,98.4044,98.68526,99.22949,99.53907,99.66614,99.38495,99.16729,99.31803,100.04206,100.22265,100.46335,97.68581,97.90382,98.41433,97.8528,98.09924,98.11186,98.81989,99.18317,98.70104,99.63992,99.08093,98.8215,97.52422,97.72762,97.45143
756.09587,97.1069,97.08963,97.07953,97.54881,97.30281,97.38499,98.00448,98.05289,97.89519,97.89531,97.70071,97.75949,99.66225,99.33949,99.15075,100.28728,100.23941,100.13144,100.22755,100.43702,100.42097,99.88709,99.87812,99.9574,100.0626,100.47462,100.35368,98.49061,98.77346,98.59281,97.72441,97.70472,97.41883,98.53226,98.70002,98.98045,98.71478,98.79358,98.62409,99.81058,99.89078,99.72052,98.0351,98.29987,98.60259,99.44622,99.23382,99.44161,97.80372,98.00459,98.08028,97.71752,97.43088,97.42895,98.41095,98.35834,98.53049,99.161,99.39923,99.62934,99.23904,99.07399,99.20052,99.83442,99.99411,100.34874,97.58109,97.77445,98.31984,97.99646,98.06519,97.95811,98.76208,99.00133,98.8237,99.52985,98.93671,98.71803,97.52115,97.61045,97.38124
758.02469,96.99249,96.93435,97.06386,97.40525,97.25386,97.32955,97.8602,98.0278,97.86082,97.83114,97.67866,97.62721,99.45003,99.29701,99.06042,100.13412,100.07024,99.9954,99.99445,100.33252,100.16666,99.89498,99.81231,99.70516,100.09874,100.31114,100.30315,98.44759,98.66332,98.50979,97.60465,97.7065,97.44322,98.56514,98.70694,98.83796,98.5589,98.76482,98.69147,99.70944,99.72993,99.67539,97.97993,98.27506,98.50228,99.37206,99.09154,99.42287,97.74716,97.80026,97.96391,97.52119,97.31996,97.41226,98.4406,98.35868,98.58101,99.20235,99.31071,99.563,99.18767,99.09679,99.09631,99.72177,99.89835,100.22268,97.55379,97.78644,98.23873,97.90972,98.08322,97.88087,98.76346,98.93442,98.91298,99.53722,98.86113,98.6978,97.54023,97.48694,97.29872
759.9535,96.80124,96.8151,97.07216,97.30969,97.09391,97.31266,97.78461,97.83766,97.75385,97.7642,97.53959,97.5834,99.31984,99.15977,98.99005,99.90063,99.90629,99.87899,99.78296,100.24442,100.03762,99.85947,99.75759,99.62685,100.04221,100.16984,100.25544,98.46627,98.50997,98.54668,97.61588,97.66869,97.4801,98.63478,98.6889,98.73264,98.41879,98.67292,98.62936,99.47566,99.66566,99.53143,98.02516,98.3033,98.41116,99.41881,99.00884,99.26002,97.66488,97.703,97.83756,97.42467,97.25536,97.44986,98.47713,98.26716,98.56277,99.10229,99.34778,99.50396,99.14555,98.96719,99.05838,99.6875,99.81456,100.10362,97.5238,97.76155,98.10916,97.71463,98.04586,97.94758,98.71049,98.89488,98.79495,99.42641,98.83732,98.73118,97.47504,97.50522,97.22526
761.88232,96.57925,96.6497,96.81998,97.07855,96.88511,97.08382,97.65022,97.61484,97.54485,97.62516,97.29622,97.31962,99.11452,98.92889,98.74047,99.62724,99.76957,99.71232,99.79409,100.00799,99.90417,99.64219,99.58275,99.43986,99.87725,99.96597,100.13551,98.40068,98.41953,98.43551,97.51038,97.60246,97.39788,98.57964,98.50653,98.60966,98.34091,98.44424,98.5296,99.29454,99.51538,99.35019,98.02196,98.20829,98.36324,99.32737,98.89576,99.1191,97.47306,97.6249,97.66604,97.35145,97.2081,97.29681,98.34213,98.07488,98.47504,98.93474,99.19957,99.40119,98.97577,98.77364,98.89767,99.50993,99.60131,99.87037,97.30668,97.64057,97.96367,97.64958,97.95034,97.92048,98.60119,98.89158,98.59353,99.19799,98.66607,98.70211,97.32873,97.45347,97.20381
763.81114,96.44093,96.59166,96.59803,96.96315,96.77755,96.95085,97.54115,97.50383,97.32777,97.57198,97.27735,97.19713,98.86567,98.76025,98.65307,99.55022,99.58904,99.62065,99.81102,99.82286,99.84971,99.45146,99.3401,99.53873,99.74928,99.94102,99.97379,98.33261,98.38294,98.30138,97.51648,97.57685,97.31277,98.40269,98.40845,98.62911,98.32321,98.34415,98.51394,99.31258,99.4449,99.34347,97.95866,98.14247,98.30957,99.21743,98.88427,99.04034,97.36742,97.50799,97.61035,97.31326,97.17281,97.23322,98.24659,98.022,98.53552,98.89211,99.07077,99.29463,98.78797,98.69544,98.82212,99.47421,99.50933,99.69664,97.25836,97.57162,97.92117,97.71765,97.8863,97.88771,98.60359,98.83055,98.43996,99.06661,98.56926,98.5778,97.28058,97.38477,97.21809
765.73995,96.46038,96.60508,96.51556,96.98077,96.7541,96.97717,97.48564,97.58032,97.30001,97.62747,97.30129,97.31464,98.79294,98.69555,98.71567,99.61737,99.54806,99.56419,99.65304,99.77246,99.8056,99.4212,99.37479,99.54838,99.67259,100.02154,99.8692,98.34118,98.42364,98.35541,97.58158,97.50482,97.35924,98.40932,98.38382,98.72254,98.36648,98.45522,98.48522,99.36181,99.4787,99.34594,97.95375,98.20322,98.33187,99.20013,98.95546,99.03265,97.50447,97.55735,97.61348,97.27229,97.1597,97.34698,98.32413,98.18536,98.55776,98.98459,99.10308,99.40198,98.76551,98.72519,98.75843,99.45759,99.47827,99.77023,97.36699,97.52069,97.96547,97.78628,97.86148,97.99074,98.73824,98.89077,98.57093,99.12758,98.6679,98.57106,97.40903,97.39343,97.26313
767.66877,96.33504,96.3904,96.3893,96.7949,96.6353,96.76447,97.27874,97.47438,97.19998,97.53214,97.09929,97.27396,98.61067,98.6249,98.61636,99.48342,99.42486,99.40556,99.35478,99.59595,99.76991,99.19854,99.30948,99.15366,99.58367,99.95845,99.82505,98.3526,98.31829,98.27917,97.51747,97.47071,97.43291,98.33909,98.36532,98.71566,98.29611,98.42058,98.3872,99.29159,99.33222,99.28771,97.83229,98.18129,98.36193,99.084,98.81334,98.91098,97.58816,97.50676,97.56951,97.18618,97.11181,97.23391,98.26824,98.20384,98.4365,98.9122,99.0688,99.36128,98.66106,98.56801,98.58091,99.38411,99.39422,99.69269,97.333,97.46543,97.93092,97.70575,97.81249,97.97272,98.70931,98.78375,98.67934,99.04754,98.64677,98.44648,97.34068,97.33207,97.14231
769.59758,96.23936,96.30199,96.34216,96.6049,96.5894,96.638,97.12332,97.19166,97.02363,97.37823,96.97816,97.19661,98.3967,98.53708,98.43633,99.38058,99.32817,99.29347,99.29298,99.49631,99.57395,98.98135,99.29901,99.05489,99.52944,99.83924,99.82892,98.36556,98.24096,98.14946,97.55973,97.43124,97.42714,98.3258,98.55437,98.73646,98.25968,98.31733,98.40472,99.12941,99.23849,99.19617,97.85191,98.1453,98.29339,99.03041,98.74236,98.86847,97.5475,97.41589,97.5842,97.24994,97.13903,97.09114,98.1923,98.25535,98.36316,98.87626,99.05834,99.18365,98.59099,98.41339,98.5426,99.31784,99.36059,99.55393,97.38112,97.53986,97.98407,97.66343,97.7571,97.89989,98.68447,98.57383,98.63385,98.96577,98.64453,98.43283,97.22295,97.36405,97.13397
771.5264,96.17082,96.29442,96.32625,96.63331,96.57961,96.62106,97.08882,97.19968,97.08097,97.33271,96.96071,97.17374,98.39511,98.4045,98.38184,99.35708,99.32686,99.29642,99.40639,99.50373,99.56295,98.96852,99.27301,99.01086,99.5929,99.77513,99.76983,98.31793,98.28207,98.31851,97.63246,97.46676,97.37198,98.316,98.58451,98.72052,98.2879,98.33133,98.529,99.01519,99.22534,99.06665,97.95441,98.01709,98.35246,98.99406,98.73129,98.95838,97.43927,97.41369,97.62716,97.32607,97.10767,97.09222,98.13334,98.18674,98.34706,98.98732,99.02425,99.06107,98.6262,98.51262,98.59763,99.24592,99.43082,99.54661,97.35673,97.54533,97.98134,97.76578,97.83675,97.85936,98.58535,98.58272,98.55932,98.94351,98.61033,98.4705,97.21097,97.37056,97.19291
773.45522,96.17391,96.15527,96.23428,96.59061,96.5639,96.53548,97.06954,97.18007,97.09594,97.20218,96.9083,97.13827,98.44697,98.30403,98.41883,99.32121,99.21805,99.32546,99.438,99.41883,99.5196,99.06927,99.15673,98.95328,99.5067,99.72379,99.72642,98.26408,98.29968,98.44019,97.62507,97.55312,97.44488,98.42639,98.49912,98.62734,98.42587,98.35072,98.50641,98.96623,99.13573,98.93827,97.95382,98.00112,98.35348,98.99553,98.7279,98.97497,97.4185,97.38397,97.60355,97.28176,97.05356,97.11677,98.19371,98.12074,98.37398,98.99924,99.00359,99.08846,98.56139,98.5707,98.60798,99.27874,99.41054,99.53461,97.24705,97.42373,97.8711,97.8672,97.8738,97.87089,98.48204,98.74537,98.53741,98.993,98.50335,98.45394,97.21847,97.35495,97.17064
775.38403,96.14849,96.05094,96.10442,96.48742,96.41499,96.38459,97.04134,97.03144,96.94769,97.0585,96.7988,97.00172,98.30338,98.12549,98.20298,99.1192,99.08878,99.09099,99.20653,99.31989,99.33687,99.04807,99.0756,99.05791,99.21277,99.58234,99.54598,98.14537,98.26411,98.40311,97.61336,97.51199,97.40353,98.41796,98.43828,98.51123,98.41299,98.21003,98.27979,98.90697,99.03963,98.86294,97.86911,98.08766,98.20522,98.94234,98.75535,98.82723,97.41757,97.39065,97.54648,97.18253,96.91496,97.02862,98.25241,98.10383,98.36258,98.91327,98.99369,99.0304,98.48002,98.49768,98.43107,99.17294,99.31289,99.4448,97.21252,97.33433,97.79212,97.84784,97.81033,97.84276,98.34406,98.82629,98.44649,98.90778,98.44013,98.28259,97.16424,97.2201,97.05814
777.31285,95.991,95.97207,96.00759,96.45021,96.25423,96.24025,97.00137,96.89604,96.809,97.0394,96.78377,96.84144,98.19098,97.99613,98.0874,98.94422,98.97237,98.96131,99.06803,99.30858,99.28525,98.95546,99.01643,99.04665,99.14226,99.5244,99.51526,98.16152,98.29284,98.39769,97.63589,97.54063,97.35355,98.37293,98.39286,98.46528,98.15794,98.12873,98.28342,98.91975,99.09123,98.91173,97.87803,98.06369,98.12631,98.88117,98.66155,98.78033,97.33618,97.45539,97.43767,97.09375,96.87516,96.9965,98.22181,98.07294,98.30683,98.92343,98.93571,99.04107,98.49798,98.42666,98.32786,99.02409,99.31803,99.29729,97.23325,97.28972,97.71928,97.90418,97.88979,97.75348,98.41652,98.76259,98.33467,98.80708,98.54764,98.24031,97.20423,97.16847,97.1031
779.24166,95.77927,95.88448,95.88154,96.35717,96.19334,96.1997,96.9128,96.86104,96.68173,97.00261,96.73783,96.66117,98.09313,98.00149,97.96508,98.8382,98.9129,98.90515,99.02518,99.34286,99.25279,98.82786,98.9709,98.82102,99.23653,99.45406,99.46988,98.23271,98.39101,98.37123,97.66684,97.5837,97.35906,98.34548,98.31948,98.46109,97.98341,98.14583,98.37267,98.89469,99.12448,98.95603,97.93249,97.89527,98.13571,98.92453,98.59336,98.83491,97.23501,97.37314,97.27427,97.01836,96.92604,97.08738,98.22546,98.13802,98.30048,98.97588,99.01735,99.03605,98.5059,98.3777,98.32326,99.04805,99.27566,99.23717,97.31231,97.28061,97.65244,97.8847,97.91074,97.7953,98.57298,98.70673,98.32387,98.9011,98.55517,98.30839,97.20689,97.17085,97.0729
781.17048,95.77202,95.75091,95.75532,96.29969,96.17396,96.18556,96.75971,96.86408,96.56311,96.914,96.67385,96.63331,97.9304,97.94093,97.83237,98.7438,98.88556,98.80631,98.94112,99.23749,99.08148,98.72711,98.886,98.72068,99.27112,99.39258,99.39329,98.18846,98.43613,98.33662,97.65016,97.56655,97.44914,98.32543,98.22615,98.51058,98.06377,98.23185,98.29013,98.8067,99.06517,98.89429,97.95092,97.87389,98.14336,98.966,98.53123,98.71581,97.24649,97.32179,97.37162,97.08034,96.92383,97.11763,98.23639,98.18406,98.27159,98.87701,99.02428,98.86925,98.47172,98.31947,98.23735,99.12691,99.13064,99.26281,97.28907,97.27695,97.6535,97.67847,97.80857,97.85299,98.45044,98.63209,98.37794,98.91625,98.43883,98.26259,97.16409,97.24011,96.98418
783.0993,95.74497,95.62753,95.69597,96.16185,95.96443,96.01301,96.60458,96.79948,96.47189,96.84059,96.54345,96.58157,97.92112,97.86026,97.77653,98.74311,98.83675,98.66478,98.97266,99.04257,98.98057,98.73415,98.75614,98.74675,99.16611,99.39956,99.34064,98.1596,98.40125,98.24743,97.56035,97.49526,97.56812,98.24632,98.22484,98.55724,98.14463,98.19742,98.12183,98.75908,99.04879,98.77591,97.92948,97.9389,98.18207,98.92008,98.52456,98.56973,97.17077,97.26407,97.35434,97.05633,96.84737,96.95659,98.19978,98.08455,98.33619,98.73493,99.03496,98.80162,98.35085,98.21957,98.19531,99.0629,98.99533,99.24752,97.23104,97.31805,97.57471,97.61498,97.76456,97.78316,98.30914,98.47256,98.33779,98.7973,98.39814,98.17539,97.04792,97.2437,96.94673
785.02811,95.62522,95.58034,95.64801,96.01879,95.85127,95.83708,96.51833,96.5794,96.42935,96.81558,96.383,96.40873,97.88605,97.70264,97.68264,98.60573,98.6526,98.55674,98.86251,98.85381,98.82059,98.68701,98.69382,98.64172,99.0395,99.41055,99.28593,98.15713,98.27035,98.15023,97.53527,97.36952,97.53917,98.12243,98.26989,98.43664,98.08806,98.14565,98.12903,98.63789,99.03813,98.58037,97.81089,98.01688,98.15679,98.73511,98.55358,98.50295,97.14342,97.21575,97.30387,96.88335,96.78356,96.75817,98.14973,98.00476,98.40145,98.7607,98.95211,98.88162,98.17253,98.11313,98.16437,98.99434,98.89253,99.2072,97.13409,97.28419,97.55939,97.62301,97.79629,97.74317,98.33427,98.43925,98.24979,98.71641,98.30528,98.0635,96.8915,97.0817,96.82448
786.95693,95.49504,95.44189,95.61601,96.02173,95.86147,95.83761,96.49541,96.49487,96.34896,96.66281,96.40556,96.30691,97.74347,97.58888,97.58489,98.45025,98.50917,98.49291,98.68592,98.88316,98.82484,98.65384,98.73397,98.60594,99.05333,99.38958,99.21234,98.13325,98.2184,98.16884,97.57799,97.34069,97.44845,98.13363,98.1769,98.36654,98.09818,98.20126,98.17449,98.65758,98.89741,98.5504,97.76822,98.11974,98.18062,98.62032,98.52277,98.53173,97.20518,97.18648,97.33826,96.88897,96.78861,96.66649,98.20726,98.0258,98.32407,98.76709,98.84597,98.89477,98.18208,98.05499,98.14344,98.91031,98.9195,99.21371,97.05357,97.19476,97.63185,97.60453,97.79043,97.72471,98.32429,98.45633,98.22092,98.64435,98.20803,98.09025,96.86937,97.00079,96.80431
788.88574,95.46958,95.45091,95.56729,95.96758,95.88399,95.84678,96.49297,96.58915,96.32079,96.54939,96.42646,96.36269,97.68444,97.52141,97.51758,98.48074,98.50434,98.50443,98.59922,98.90084,98.68839,98.64586,98.68687,98.57287,99.15828,99.3552,99.2107,98.1487,98.32595,98.23888,97.6548,97.41466,97.43985,98.16793,98.17733,98.41994,98.19687,98.24021,98.23361,98.75529,98.78875,98.5904,97.86908,98.12598,98.32309,98.74012,98.55095,98.58264,97.27534,97.26258,97.31867,97.00145,96.82147,96.76999,98.27176,98.05196,98.36267,98.78441,98.93822,98.89882,98.21168,98.11771,98.10751,98.9195,98.95153,99.22045,97.08759,97.22363,97.63599,97.63097,97.8106,97.64647,98.33559,98.6044,98.22874,98.64551,98.18826,98.14108,96.89402,97.07484,96.89291
790.81456,95.44359,95.53262,95.44741,95.85794,95.83175,95.81034,96.41828,96.49275,96.39905,96.60764,96.31593,96.42648,97.70375,97.46456,97.53591,98.47309,98.57247,98.52045,98.66308,98.82192,98.70186,98.63063,98.61152,98.4002,99.19873,99.30286,99.21174,98.13551,98.381,98.30729,97.75755,97.56071,97.43968,98.0557,98.30056,98.40268,98.19376,98.26875,98.35476,98.77847,98.76048,98.59243,97.87813,98.12498,98.29889,98.86149,98.5289,98.66086,97.2569,97.26931,97.35963,97.04819,96.85454,96.90408,98.2316,98.18647,98.49978,98.80334,99.05513,98.90356,98.2425,98.13191,98.04929,98.90332,98.9475,99.17808,97.08392,97.26437,97.71888,97.66432,97.84899,97.69662,98.35281,98.69924,98.31813,98.67412,98.18816,98.15913,97.00555,97.10964,96.87247
792.74338,95.2854,95.41556,95.30339,95.72476,95.61612,95.70415,96.27247,96.19872,96.30898,96.50567,96.29463,96.20254,97.60442,97.46492,97.48977,98.30899,98.46826,98.27479,98.57262,98.69355,98.78371,98.57092,98.56579,98.40448,99.09428,99.15446,99.0576,98.13531,98.39045,98.277,97.79889,97.6295,97.53837,97.99586,98.25388,98.34091,98.08792,98.23193,98.24155,98.68868,98.66254,98.4734,97.67039,98.1345,98.13169,98.72175,98.42677,98.61121,97.21938,97.1708,97.34581,96.92202,96.85703,96.9224,98.11076,98.27409,98.41081,98.81384,98.94756,98.94593,98.20206,98.00873,98.08045,98.72478,98.84948,99.09437,97.03818,97.24538,97.66183,97.5721,97.80151,97.79098,98.30319,98.62735,98.32326,98.63565,98.16831,98.16201,97.03094,97.07613,96.69532
794.67219,94.99968,95.13959,95.09679,95.52166,95.37855,95.50272,96.08096,96.00026,96.02866,96.1787,96.18488,95.97587,97.32952,97.27,97.20264,98.0595,98.23105,98.02828,98.38556,98.52057,98.6789,98.36375,98.41796,98.48034,98.91667,98.99235,98.85952,98.0543,98.26762,98.19387,97.6965,97.50913,97.44964,97.98265,98.17779,98.1653,97.97544,98.08822,98.07056,98.48047,98.49449,98.31927,97.57914,98.00166,97.95998,98.50607,98.26823,98.444,97.07176,97.01215,97.13479,96.757,96.71917,96.71122,97.95866,98.13314,98.23942,98.67048,98.80339,98.83518,98.02691,97.85102,98.00772,98.53693,98.61546,98.95969,96.96374,97.16083,97.43768,97.513,97.60799,97.58728,98.15175,98.43854,98.20792,98.46223,97.95617,98.13127,96.92112,96.8814,96.58353
796.60101,94.94666,94.94512,95.01054,95.43326,95.27779,95.36429,96.04983,96.02107,95.94973,96.11085,96.1294,95.99035,97.2159,97.08637,97.0772,97.96681,98.15872,98.13159,98.32785,98.51658,98.61064,98.29413,98.38981,98.50716,98.8505,99.06613,98.96578,97.99441,98.23083,98.24379,97.71739,97.46535,97.44944,97.96076,98.21715,98.11316,97.97758,98.04637,98.13372,98.36158,98.40281,98.32144,97.69127,97.92267,97.97334,98.49932,98.22006,98.38537,97.00484,97.04836,97.11091,96.73633,96.62089,96.6295,98.0084,98.03831,98.32995,98.64737,98.7699,98.79944,98.02629,97.90412,97.97278,98.58797,98.58647,98.93339,96.93301,97.17593,97.41228,97.55169,97.56158,97.53766,98.1068,98.42173,98.18299,98.40583,97.88535,98.05118,96.88257,96.75112,96.69503
798.52982,94.96146,94.90455,94.91061,95.38388,95.23762,95.34584,96.03413,96.0051,95.90919,96.0478,96.06435,96.0068,97.25367,97.0755,97.07986,97.97461,98.0891,98.13722,98.3169,98.52378,98.64716,98.24182,98.35123,98.41846,98.88002,99.09579,99.01483,97.98745,98.21746,98.26861,97.69243,97.478,97.4707,97.93885,98.10881,98.19203,97.9668,97.99664,98.13105,98.36463,98.39968,98.30421,97.67196,97.97246,98.0198,98.50647,98.19004,98.36848,97.01869,97.16926,97.1812,96.70979,96.52639,96.69404,98.09162,98.06178,98.39082,98.59828,98.71526,98.89418,97.9735,97.84879,97.94726,98.5472,98.60241,98.93094,96.96511,97.17759,97.42155,97.51175,97.68386,97.61758,98.16317,98.4981,98.20798,98.40134,97.94023,97.99334,96.8567,96.76111,96.76108
800.45864,94.87119,94.80909,94.76166,95.34779,95.18334,95.26068,95.94911,95.90752,95.73761,95.98615,95.81337,95.92825,97.21424,96.99646,96.90532,97.91193,97.8658,97.87706,98.2041,98.40391,98.47078,98.21355,98.27203,98.22791,98.81169,98.92215,98.87191,98.0192,98.1316,98.14585,97.57741,97.48897,97.41146,97.9642,97.9701,98.21705,97.97509,98.02787,98.07282,98.28091,98.36898,98.27012,97.6686,98.00585,97.98937,98.49208,98.1433,98.3184,96.96368,97.16205,97.11319,96.6125,96.49176,96.71928,98.03258,98.00495,98.33947,98.59105,98.63465,98.84707,97.83748,97.71722,97.76403,98.45445,98.47555,98.87161,96.93823,97.07566,97.36706,97.53131,97.66579,97.67453,98.1515,98.39261,98.19654,98.32567,97.86818,97.94849,96.77555,96.78682,96.68774
802.38746,94.72459,94.6502,94.73983,95.22186,95.12694,95.11438,95.78628,95.86338,95.59177,96.0373,95.67671,95.80931,97.09533,96.83454,96.87036,97.88634,97.71441,97.82875,98.10398,98.26308,98.37928,98.15209,98.28638,98.18144,98.72365,98.80769,98.85899,98.01801,98.14035,98.10835,97.50619,97.51013,97.43255,97.98836,97.93633,98.21365,98.01395,98.08563,98.0873,98.281,98.36817,98.20109,97.68514,97.88907,97.98415,98.41621,98.16265,98.25448,96.99464,97.1244,97.08014,96.56401,96.52996,96.72637,98.01602,97.89622,98.37154,98.65309,98.63191,98.7347,97.81004,97.76224,97.62815,98.4396,98.48027,98.78241,96.86336,97.07106,97.33903,97.57315,97.55772,97.69525,98.18457,98.31333,98.12141,98.2447,97.88979,97.94834,96.77365,96.76695,96.65382
804.31627,94.68721,94.67592,94.78219,95.17705,95.11437,95.12861,95.72865,95.79667,95.547,96.03058,95.65701,95.82309,96.96316,96.8031,96.93451,97.85537,97.7047,97.82592,98.11777,98.29771,98.2977,98.08902,98.34286,98.23565,98.79237,98.90519,98.85551,98.04137,98.24336,98.15939,97.52635,97.5172,97.57259,98.05091,98.04809,98.17145,98.0276,98.11166,98.10656,98.3184,98.45644,98.18766,97.62898,97.80966,98.03078,98.48453,98.23194,98.26417,97.07265,97.12629,97.15665,96.62432,96.6098,96.72372,98.14052,97.89554,98.34524,98.71123,98.72145,98.75479,97.83422,97.88631,97.69364,98.41392,98.54839,98.76328,96.91821,97.16495,97.36976,97.59228,97.66039,97.63651,98.26161,98.36804,98.1412,98.26282,98.00373,97.93098,96.8795,96.80169,96.71343
